2018-02-24,131.52
2018-02-25,131.69
2018-02-26,131.86
2018-02-27,132.03
2018-02-28,130.49
2018-03-01,130.06
2018-03-02,130.32
2018-03-03,130.49
2018-03-04,129.03
2018-03-05,126.37
2018-03-06,122.77
2018-03-07,115.22
2018-03-08,116.85
2018-03-09,117.19
2018-03-10,117.97
2018-03-11,118.57
2018-03-12,117.79
2018-03-13,118.57
2018-03-14,118.57
2018-03-15,117.71
2018-03-16,118.57
2018-03-17,121.31
2018-03-18,120.28
2018-03-19,120.71
2018-03-20,121.74
2018-03-21,122.34
2018-03-22,121.14
2018-03-23,120.54
2018-03-24,121.48
2018-03-25,121.57
2018-03-26,118.48
2018-03-27,120.11
2018-03-28,120.28
2018-03-29,120.02
2018-03-30,122.51
2018-03-31,120.8
2018-04-01,117.88
2018-04-02,118.65
2018-04-03,117.79
2018-04-04,116.68
2018-04-05,117.19
2018-04-06,115.56
2018-04-07,114.88
2018-04-08,112.99
2018-04-09,110.68
2018-04-10,111.96
2018-04-11,109.82
2018-04-12,111.7
2018-04-13,112.48
2018-04-14,113.16
2018-04-15,113.25
2018-04-16,113.59
2018-04-17,112.48
2018-04-18,111.96
2018-04-19,112.91
2018-04-20,112.48
2018-04-21,113.59
2018-04-22,113.25
2018-04-23,112.91
2018-04-24,112.99
2018-04-25,112.13
2018-04-26,113.33
2018-04-27,112.73
2018-04-28,112.56
2018-04-29,112.91
2018-04-30,112.13
2018-05-01,111.45
2018-05-02,111.79
2018-05-03,111.7
2018-05-04,111.7
2018-05-05,114.11
2018-05-06,114.02
2018-05-07,116.42
2018-05-08,116.59
2018-05-09,115.14
2018-05-10,114.54
2018-05-11,114.96
2018-05-12,114.88
2018-05-13,114.11
2018-05-14,114.45
2018-05-15,113.76
2018-05-16,113.59
2018-05-17,113.93
2018-05-18,114.19
2018-05-19,114.71
2018-05-20,114.02
2018-05-21,112.39
2018-05-22,113.51
2018-05-23,113.51
2018-05-24,114.19
2018-05-25,115.74
2018-05-26,116.08
2018-05-27,116.77
2018-05-28,117.02
2018-05-29,117.19
2018-05-30,116.68
2018-05-31,116.94
2018-06-01,116.42
2018-06-02,117.02
2018-06-03,116.16
2018-06-04,115.31
2018-06-05,115.91
2018-06-06,114.19
2018-06-07,115.05
2018-06-08,115.22
2018-06-09,115.48
2018-06-10,116.42
2018-06-11,115.91
2018-06-12,115.31
2018-06-13,116.34
2018-06-14,116.08
2018-06-15,116.16
2018-06-16,117.54
2018-06-17,120.2
2018-06-18,121.4
2018-06-19,130.06
2018-06-20,129.29
2018-06-21,129.54
2018-06-22,128.26
2018-06-23,124.91
2018-06-24,125.43
2018-06-25,123.03
2018-06-26,121.31
2018-06-27,121.48
2018-06-28,122.08
2018-06-29,124.23
2018-06-30,124.4
2018-07-01,125.08
2018-07-02,123.54
2018-07-03,119.94
2018-07-04,119.51
2018-07-05,119.68
2018-07-06,120.71
2018-07-07,119.77
2018-07-08,119.42
2018-07-09,119.85
2018-07-10,122
2018-07-11,120.71
2018-07-12,120.88
2018-07-13,120.02
2018-07-14,120.8
2018-07-15,120.37
2018-07-16,121.14
2018-07-17,120.71
2018-07-18,121.4
2018-07-19,123.54
2018-07-20,122.25
2018-07-21,121.31
2018-07-22,120.37
2018-07-23,120.62
2018-07-24,120.28
2018-07-25,120.2
2018-07-26,119.51
2018-07-27,119.34
2018-07-28,120.28
2018-07-29,119.42
2018-07-30,118.82
2018-07-31,117.88
2018-08-01,117.37
2018-08-02,116.94
2018-08-03,116.42
2018-08-04,116.77
2018-08-05,116.42
2018-08-06,115.99
2018-08-07,115.65
2018-08-08,115.48
2018-08-09,115.14
2018-08-10,115.14
2018-08-11,114.88
2018-08-12,115.82
2018-08-13,114.96
2018-08-14,113.76
2018-08-15,113.16
2018-08-16,112.05
2018-08-17,111.79
2018-08-18,111.7
2018-08-19,111.45
2018-08-20,111.1
2018-08-21,111.36
2018-08-22,112.82
2018-08-23,112.39
2018-08-24,112.31
2018-08-25,113.08
2018-08-26,113.93
2018-08-27,113.33
2018-08-28,112.73
2018-08-29,113.76
2018-08-30,113.33
2018-08-31,113.76
2018-09-01,112.91
2018-09-02,111.88
2018-09-03,111.19
2018-09-04,110.93
2018-09-05,109.99
2018-09-06,109.9
2018-09-07,110.33
2018-09-08,110.68
2018-09-09,110.85
2018-09-10,111.1
2018-09-11,111.45
2018-09-12,111.7
2018-09-13,112.56
2018-09-14,111.45
2018-09-15,110.85
2018-09-16,111.62
2018-09-17,112.31
2018-09-18,113.76
2018-09-19,114.11
2018-09-20,113.51
2018-09-21,115.48
2018-09-22,115.05
2018-09-23,114.71
2018-09-24,116.16
2018-09-25,118.05
2018-09-26,116.85
2018-09-27,118.91
2018-09-28,118.48
2018-09-29,118.39
2018-09-30,117.79
2018-10-01,116.25
2018-10-02,116.16
2018-10-03,115.56
2018-10-04,114.79
2018-10-05,113.76
,
,
